,CL=F,GC=F,NG=F,SI=F,^AXJO,^BSESN,^BVSP,^DJI,^FCHI,^FTSE,^GDAXI,^GSPC,^GSPTSE,^HSI,^IBEX,^KS11,^MXX,^N225,^NDX,^NSEI,^RUT,^STOXX50E,^TWII,^VIX
2014-09-19,-7.611176582712575e-07,-7.450113428320246e-07,-7.395977831967943e-07,-7.460898221418267e-07,-7.504331698433018e-07,-7.7297458320597e-07,-7.516695605159556e-07,0.1999950138159987,-7.442439597303906e-07,-7.456294386898201e-07,0.199995009955633,0.1999952927675736,0.19999501410494688,-7.595933504628154e-07,-7.424943729864367e-07,0.1999949918365411,0.1999950062904894,-7.436589681086279e-07,-7.32543647706165e-07,-0.10004724694173242,0.10008537050910711,-0.19999714333406743,-7.512605661175285e-07,-8.175739413279292e-07
2014-09-26,-6.853535833019107e-06,-6.853023243530153e-06,-6.849429613339006e-06,-6.850858354778095e-06,-6.850526012511735e-06,-6.858800226383789e-06,-6.84459099682954e-06,0.19999144842843558,-6.839999090524655e-06,-6.84277480610824e-06,0.19998986010318515,0.19999144829569473,0.19999143729077565,-6.852104622296958e-06,-6.837548391000121e-06,-6.85509625520486e-06,0.19999143833303937,-6.843521557273309e-06,-6.839538679494736e-06,-0.09992113640293332,-6.837133406311993e-06,-0.20001184985327,0.199991450828964,0.10008865733703082
2014-10-03,-1.907446823139343e-06,0.1999921167941523,-1.9304333057071342e-06,-1.908539653762946e-06,-1.8908415294323315e-06,-1.8536352096138614e-06,0.19999213896243687,0.1999921666716135,-1.87714750709107e-06,-1.8806404831437689e-06,-1.872440394637663e-06,0.10013487265022683,-2.1119972793515973e-06,-1.8933534820010433e-06,-1.8871119464773084e-06,0.1999905206155541,0.19999216246179924,-1.8845878150872002e-06,0.19999217648713621,-0.10006096738128681,-1.8716593084588483e-06,-0.19999623364442407,-1.8924334628601271e-06,-2.2785298439226974e-06
2014-10-10,0.1000173644541497,0.20000022426712433,1.4966024666252442e-06,0.20000022398005507,1.4928942572809299e-06,1.4876801139812116e-06,0.20000015434323998,1.49249507132952e-06,1.4916817643703846e-06,1.4920812187489613e-06,1.4914253577296011e-06,1.4926237946618299e-06,1.4929089744397417e-06,1.4922595538888004e-06,1.4920122880204251e-06,1.4928432006040007e-06,0.20000022214458435,1.4933009859229113e-06,0.20000022481883384,-0.10004559686735429,1.4914360547002156e-06,-0.1999954514533216,1.4926023612351153e-06,0.20000023924259377
2014-10-17,-5.4693697039823094e-08,-6.757676687614895e-08,-4.612090396936607e-08,-7.343680536717246e-08,-6.599661660840836e-08,-6.335411147103946e-08,-5.852195243328587e-08,0.1999986394159976,-4.878146631485977e-08,-5.9185297003415755e-08,-5.541507617430545e-08,0.19999863746340185,0.19999863324172693,-0.10001612928497187,-5.284878014818616e-08,-6.909140638587472e-08,0.19999863078459365,-6.193720173936101e-08,0.19999863265562615,-6.374077492379278e-08,0.19999863710013685,-0.1999988084392223,-6.351211354542365e-08,0.10002403180249952
2014-10-24,-1.0740977538862531e-06,-1.0593333595086276e-06,-1.0703797022844654e-06,-1.0638504806416745e-06,-1.0501665741309507e-06,-1.0592258617481597e-06,-1.068788714982434e-06,0.19999341828865982,-1.058794712452433e-06,0.10011336492676004,0.19999342958077918,-1.0575154610327284e-06,0.19999342849288057,-1.0557505333071625e-06,-0.10006141683395921,0.19999340803931395,0.19999338523081067,-1.0595497451615844e-06,-1.0520329806673682e-06,-1.0582344936152512e-06,0.19999340557456702,-0.19999642040136714,-1.0597483634079535e-06,-1.1482334723273795e-06
2014-10-31,4.2462058399651637e-07,4.360111452376012e-07,4.343778931861323e-07,4.3329401849417607e-07,4.244529050319129e-07,4.211684821467648e-07,4.252689437762755e-07,0.20000646268462433,4.059449586669829e-07,0.20000645414598175,0.20000644661414932,0.044467134014838886,0.2000064627240332,4.219939719024035e-07,-0.09992515445785628,4.275864398230605e-07,0.20000646572923225,4.156855714590119e-07,0.055418203058637074,4.2113577788017926e-07,0.20000646277852138,-0.20000498583282844,4.2315966697111845e-07,5.311928155340351e-07
2014-11-07,9.036243993182694e-07,0.09991750197169745,9.58047835728274e-07,7.243454073102894e-07,9.039379457173725e-07,9.120404056986073e-07,9.501917509781425e-07,0.2000049261249805,1.0136204128179542e-06,0.20000494096929694,0.2000049926051804,9.390231628352022e-07,0.20000487807046105,9.051295916387145e-07,1.0038647732480157e-06,0.2000048719973327,9.123768933518444e-07,9.715068154524174e-07,9.448642398430237e-07,-0.09995847092418886,0.20000491210939714,-0.20000208840752595,9.222816253427504e-07,5.64716847821034e-07
2014-11-14,6.830834210000896e-06,6.836104768657451e-06,6.818219782180418e-06,6.838297195060951e-06,6.842753985766669e-06,6.841206641372923e-06,6.83620858099383e-06,6.835779773934608e-06,0.20000804598949376,0.2000081505902021,0.20000814652452326,6.837661772810897e-06,0.20000814664287317,-0.10008794519530535,6.8395807324366714e-06,6.841179447525502e-06,0.20000814828644656,6.839462456681699e-06,6.839775456401025e-06,6.840878332426673e-06,0.20000814696405775,-0.19998752439396913,0.09992412762415233,6.793264966755334e-06
2014-11-21,1.4055441248272646e-06,1.4238067380900378e-06,1.385110650861919e-06,1.432877586657163e-06,1.4332392589747365e-06,1.4298763232992697e-06,1.4392962884219387e-06,0.1999975033843601,1.437948086314007e-06,1.4365009611323077e-06,0.19999752135958648,1.4324637687308026e-06,0.1999975921080409,-0.10007583433853184,1.4470017932440676e-06,0.10006217500875315,0.19999792336098607,1.4273130849718264e-06,1.4324799926410365e-06,1.4304853091252868e-06,0.19999751736721794,-0.1999931665818135,0.19999750333564711,1.2616546766973256e-06
